emoji_slug_hash,emoji_slug,filename,image_type,emoji_slug_only_hash,reason
-4507774313339958088,woman-in-motorized-wheelchair,woman_in_motorized_wheelchair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-935896627053918706,woman-in-motorized-wheelchair-facing-right,woman_in_motorized_wheelchair_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8518809267725382237,woman-in-steamy-room,woman_in_steamy_room_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8950859738324969378,woman-in-tuxedo,woman_in_tuxedo_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8139338084989747968,woman-judge,woman_judge_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5294808839148165343,woman-judge-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-5871372308830086023,woman-judge-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8487600903855102885,woman-judge-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-2100080637960947496,woman-judge-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3881974937597427925,woman-judge-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
7725648597978342493,woman-juggling,woman_juggling_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-897941538956504246,woman-juggling-dark-skin-tone,person_juggling_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-981802628474802394,woman-juggling-light-skin-tone,person_juggling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5532380122657808431,woman-juggling-medium-dark-skin-tone,person_juggling_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4913008654004485906,woman-juggling-medium-light-skin-tone,person_juggling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4622043582280442828,woman-juggling-medium-skin-tone,person_juggling_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5228286472264984206,woman-kneeling,woman_kneeling_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8986553295912945606,woman-kneeling-facing-right,woman_kneeling_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4509863245699661354,woman-lifting-weights,woman_lifting_weights_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-6132867389897165181,woman-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2302696763856318167,woman-light-skin-tone-blond-hair,person_blonde_hair_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3604470569466497653,woman-mage,woman_mage_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-1727428780726670903,woman-mechanic,woman_mechanic_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8356063176244146855,woman-mechanic-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8701292496549791066,woman-mechanic-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7331748236517087265,woman-mechanic-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4560304786598690339,woman-mechanic-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2381604866401640998,woman-mechanic-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
327935766415382658,woman-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-1290207241524152159,woman-medium-dark-skin-tone-blond-hair,person_blonde_hair_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
9218784134629309921,woman-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1755976584162346956,woman-medium-light-skin-tone-blond-hair,person_blonde_hair_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-947413999850403740,woman-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
2646467116400773923,woman-medium-skin-tone-blond-hair,person_blonde_hair_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
9102704069547966308,woman-mountain-biking,woman_mountain_biking_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8061841654702648754,woman-mountain-biking-dark-skin-tone,person_mountain_biking_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6416294457186623697,woman-mountain-biking-light-skin-tone,person_mountain_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7479449886633096533,woman-mountain-biking-medium-dark-skin-tone,person_mountain_biking_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8559505287752612905,woman-mountain-biking-medium-light-skin-tone,person_mountain_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4777445907816957427,woman-mountain-biking-medium-skin-tone,person_mountain_biking_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-5450575616412739852,woman-office-worker,woman_office_worker_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
868262132743730287,woman-office-worker-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4205335739637329836,woman-office-worker-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2958981516208194742,woman-office-worker-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
4764806656944243368,woman-office-worker-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2408240622993823343,woman-office-worker-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5610410260760970814,woman-pilot,woman_pilot_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5275395343413237115,woman-pilot-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
2162248408778411965,woman-pilot-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5729661701594925185,woman-pilot-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5286591336365050577,woman-pilot-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8673046905015163033,woman-pilot-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1792248173399096479,woman-playing-handball,woman_playing_handball_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3950861233476175957,woman-playing-handball-dark-skin-tone,person_playing_handball_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8980586216632375088,woman-playing-handball-light-skin-tone,person_playing_handball_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6850287876336990460,woman-playing-handball-medium-dark-skin-tone,person_playing_handball_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8062497006863203124,woman-playing-handball-medium-light-skin-tone,person_playing_handball_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8978201715666930181,woman-playing-handball-medium-skin-tone,person_playing_handball_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-3161114885246525078,woman-playing-water-polo,woman_playing_water_polo_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3757359634795430353,woman-playing-water-polo-dark-skin-tone,person_playing_water_polo_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1787381300084011565,woman-playing-water-polo-light-skin-tone,person_playing_water_polo_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7150628929771473132,woman-playing-water-polo-medium-dark-skin-tone,person_playing_water_polo_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4334746588193963697,woman-playing-water-polo-medium-light-skin-tone,person_playing_water_polo_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7445836407730874727,woman-playing-water-polo-medium-skin-tone,person_playing_water_polo_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-4651889434776618628,woman-police-officer,woman_police_officer_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4103716209081456353,woman-police-officer-dark-skin-tone,police_officer_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-3150802055802779251,woman-police-officer-light-skin-tone,police_officer_flat_light.webp,ms-fluentui,,not_found_in_backup_db
846056483990794949,woman-police-officer-medium-dark-skin-tone,police_officer_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-825085280954206138,woman-police-officer-medium-light-skin-tone,police_officer_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1547954661502521240,woman-police-officer-medium-skin-tone,police_officer_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5593454220891442399,woman-pouting,woman_pouting_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-6118087874498824616,woman-pouting-dark-skin-tone,person_pouting_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7082151269701610924,woman-pouting-light-skin-tone,person_pouting_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2237079922540799384,woman-pouting-medium-dark-skin-tone,person_pouting_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
34073153974227158,woman-pouting-medium-light-skin-tone,person_pouting_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8829230556267458374,woman-pouting-medium-skin-tone,person_pouting_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-5778033981476509700,woman-raising-hand,woman_raising_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7557621494042791956,woman-raising-hand-dark-skin-tone,person_raising_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
842429014966563903,woman-raising-hand-light-skin-tone,person_raising_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8058706649524116553,woman-raising-hand-medium-dark-skin-tone,person_raising_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8711600879562138064,woman-raising-hand-medium-light-skin-tone,person_raising_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1670706304303871816,woman-raising-hand-medium-skin-tone,person_raising_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
8506786106555460052,woman-red-hair,woman_red_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2091791273224284937,woman-rowing-boat,woman_rowing_boat_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2909241638518602661,woman-rowing-boat-dark-skin-tone,person_rowing_boat_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
3890243091521968760,woman-rowing-boat-light-skin-tone,person_rowing_boat_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5099676923730523420,woman-rowing-boat-medium-dark-skin-tone,person_rowing_boat_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4140262215937507719,woman-rowing-boat-medium-light-skin-tone,person_rowing_boat_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1848426575195793148,woman-rowing-boat-medium-skin-tone,person_rowing_boat_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-4254779015753984674,woman-running,woman_running_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4459443955960690280,woman-running-dark-skin-tone,person_running_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2615028904171641974,woman-running-facing-right,woman_running_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5011318354217060973,woman-running-light-skin-tone,person_running_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6829021303246303456,woman-running-medium-dark-skin-tone,person_running_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-3684634859363026382,woman-running-medium-light-skin-tone,person_running_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6828908168225181078,woman-running-medium-skin-tone,person_running_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-4231953928470768995,woman-scientist,woman_scientist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6900022348580139297,woman-scientist-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-7007645508431343204,woman-scientist-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5206708744614462911,woman-scientist-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
3362373476673198817,woman-scientist-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3771108116007517972,woman-scientist-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-24516144700444279,woman-shrugging,woman_shrugging_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8756753391822473394,woman-shrugging-dark-skin-tone,person_shrugging_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4151560850573694265,woman-shrugging-light-skin-tone,person_shrugging_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6043998913030872932,woman-shrugging-medium-dark-skin-tone,person_shrugging_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8055012161296845263,woman-shrugging-medium-light-skin-tone,person_shrugging_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5018875136913753750,woman-shrugging-medium-skin-tone,person_shrugging_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1177548595068610247,woman-singer,woman_singer_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5957673346075146055,woman-singer-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6511156467953806384,woman-singer-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1914504636537022762,woman-singer-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5041471350515495184,woman-singer-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7290303048554245345,woman-singer-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
3298392586686011981,woman-standing,woman_standing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1658906926200798804,woman-student,woman_student_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8835794377805419214,woman-student-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-5838278262363679374,woman-student-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4657318800918920139,woman-student-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
9013575706218980280,woman-student-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
954364597466732283,woman-student-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6279810314857884603,woman-superhero,woman_superhero_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2940664267607266160,woman-supervillain,woman_supervillain_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4394584176589544197,woman-surfing,woman_surfing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2044401397463715348,woman-surfing-dark-skin-tone,person_surfing_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8847144643999764070,woman-surfing-light-skin-tone,person_surfing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3937099678948558706,woman-surfing-medium-dark-skin-tone,person_surfing_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-265486143791841746,woman-surfing-medium-light-skin-tone,person_surfing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6810613313018797732,woman-surfing-medium-skin-tone,person_surfing_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
7727707208629683313,woman-swimming,woman_swimming_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
9010614830272216856,woman-swimming-dark-skin-tone,person_swimming_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
1609806299445758024,woman-swimming-light-skin-tone,person_swimming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4463350317959035541,woman-swimming-medium-dark-skin-tone,person_swimming_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8259582301879285869,woman-swimming-medium-light-skin-tone,person_swimming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4723700003934877516,woman-swimming-medium-skin-tone,person_swimming_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5226881214866091954,woman-teacher,woman_teacher_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7135515946508819987,woman-teacher-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4868912875631041537,woman-teacher-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2058915730593241073,woman-teacher-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-285947010540301882,woman-teacher-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5588328341851172223,woman-teacher-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6263193801623489662,woman-technologist,woman_technologist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8430405017828611789,woman-technologist-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1105171285598882668,woman-technologist-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-900975637118503510,woman-technologist-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-2501747725095956959,woman-technologist-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8183704706062106603,woman-technologist-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
4945827537811025037,woman-tipping-hand,woman_tipping_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8281390063840992153,woman-tipping-hand-dark-skin-tone,person_tipping_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1496627083023368414,woman-tipping-hand-light-skin-tone,person_tipping_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5721724165743686850,woman-tipping-hand-medium-dark-skin-tone,person_tipping_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8781146042860889174,woman-tipping-hand-medium-light-skin-tone,person_tipping_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-318414575970458654,woman-tipping-hand-medium-skin-tone,person_tipping_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6943491032580405550,woman-vampire,woman_vampire_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4278485041865465160,woman-walking,woman_walking_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3298950108398609620,woman-walking-dark-skin-tone,person_walking_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-3501158916600385979,woman-walking-facing-right,woman_walking_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7273573024416548572,woman-walking-light-skin-tone,person_walking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2870055624636518927,woman-walking-medium-dark-skin-tone,person_walking_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8801758075916974299,woman-walking-medium-light-skin-tone,person_walking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2030239234328452972,woman-walking-medium-skin-tone,person_walking_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-655657800009539286,woman-wearing-turban,woman_wearing_turban_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
2696136633144378689,woman-wearing-turban-dark-skin-tone,person_wearing_turban_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4910021871248505685,woman-wearing-turban-light-skin-tone,person_wearing_turban_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5954909403443720484,woman-wearing-turban-medium-dark-skin-tone,person_wearing_turban_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7800460762564458665,woman-wearing-turban-medium-light-skin-tone,person_wearing_turban_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1757831268858465010,woman-wearing-turban-medium-skin-tone,person_wearing_turban_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1991652284255245685,woman-white-hair,woman_white_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7694639079141087991,woman-with-headscarf,woman_with_headscarf_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5996531173205798107,woman-with-veil,woman_with_veil_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7213700681952826491,woman-with-veil-dark-skin-tone,person_with_veil_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8942460235062063800,woman-with-veil-light-skin-tone,person_with_veil_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5709180291795161659,woman-with-veil-medium-dark-skin-tone,person_with_veil_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8603703893426165483,woman-with-veil-medium-light-skin-tone,person_with_veil_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5912852131882594779,woman-with-veil-medium-skin-tone,person_with_veil_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5171765645514286347,woman-with-white-cane,woman_with_white_cane_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4946302207581788052,woman-with-white-cane-facing-right,woman_with_white_cane_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3297385987691329992,woman-zombie,woman_zombie_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8661457481489638010,womans-boot,womans_boot_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8365473724721584538,womans-clothes,womans_clothes_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6711040778956737283,womans-hat,womans_hat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4619189431584174362,womans-sandal,womans_sandal_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3916006063699408466,women-wrestling,woman_wrestling_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7840279595033824977,womens-room,womens_room_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5293471359952360209,wood,wood_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7176386547587216121,woozy-face,woozy_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3134082384294392225,world-map,world_map_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5507581840962935101,worm,worm_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5590372876556939690,worried-face,worried_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1111753411949607821,wrapped-gift,wrapped_gift_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7480742907860217915,wrench,wrench_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7245992088985925962,writing-hand,writing_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4640858113162894245,x-ray,x-ray_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6024998352978196487,yarn,yarn_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5041648951388417883,yawning-face,yawning_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6235956064532562855,yellow-heart,yellow_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6997497654914413163,yen-banknote,yen_banknote_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3990718000454627005,yin-yang,yin_yang_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6767675390794034131,yo-yo,yo-yo_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5197845558370674755,zany-face,zany_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1204882345041243022,zebra,zebra_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7306556893814777903,zipper-mouth-face,zipper-mouth_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3565744059950300163,zombie,person_zombie_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-128032879294359462,zzz,zzz_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
